name,assetclass,subgroup,style,maturity,duration,direction,accuracy,observed,improvement,pmi.above,nmi.above,cpi.above,pmi1m.above,pmi3m.above,pmi6m.above,pmi9m.above,pmi12m.above,nmi1m.above,nmi3m.above,nmi6m.above,nmi9m.above,nmi12m.above,cpiyoy1m.above,cpiyoy3m.above,cpiyoy6m.above,cpiyoy9m.above,cpiyoy12m.above,cpiyoy1m.diff,cpiyoy3m.diff,cpiyoy6m.diff,cpiyoy9m.diff,cpiyoy12m.diff,pmi1m.diff,pmi3m.diff,pmi6m.diff,pmi9m.diff,pmi12m.diff,nmi1m.diff,nmi3m.diff,nmi6m.diff,nmi9m.diff,nmi12m.diff
SPDR Portfolio Short Term Corporate Bond ETF,Debt,Corporate/Preferred,,1.942642676,1.804814772,down,0.7,0.33,0.37,-0.22338448904721092,-0.09129458488494722,-0.10122604696072128,-0.5185864311591595,0.5275253958236787,-0.23399605954462768,-0.19083454284285506,-0.09251762140822448,-0.24752255081848282,-0.15653913333632866,0.8258215517409768,-0.8205205903031229,0.45782307397379196,-0.1939055099090399,-0.1938986112008898,0.9662299514552722,0.12142449190771959,-0.330387087592755,-0.07935483141993085,-0.02546066449611697,0.30766839693305187,0.016662909693042818,0.24790082794637808,-0.634676183199572,-0.004352643875311669,-0.018987928772546247,-0.12204340570224023,0.031146039368445566,-0.11884305587795582,-0.0754871243951508,0.3609636643328643,0.03375886248513168,0.024906999525416074
Vanguard Long-Term Corporate Bond ETF,Debt,Corporate/Preferred,,23.37653953,13.05755478,down,0.56,0.33,0.22,0.02846375529326433,0.2353352368598509,0.16817174602293491,-0.7179836570511907,0.6295480926694608,-0.3911774089999668,-0.3559205489984875,0.08719472130627529,0.03675369983808938,0.14244786679596638,0.47693739034100713,-1.0334428649000766,0.07779319268618895,-0.1277121805326949,1.0303244619087628,0.8033690396789621,0.16154641939765269,0.10247321756178247,0.3715111479300144,-0.4925788201223168,-0.16308831122939876,0.055912489182716456,0.27445529138627495,-0.6056798134700483,0.16740072110685963,0.0922802217020298,-0.20886125730386232,0.1119380433545249,-0.1407298075209029,-0.2868648113354938,0.34991058143603565,0.0659442876092216,-0.10908308858177829
SPDR Portfolio Short Term Treasury ETF,Debt,Govt/Agency-Short Term,,1.964268658,1.836265705,down,0.52,0.33,0.19,0.870318765109422,0.4819561717622515,-0.35934786676306685,-0.5428292993568857,0.007403570596022728,0.08138929425740554,-0.10295962836819873,0.12780466270049545,-0.5638774553621482,-0.7293606217433396,0.8156503154343112,-0.6519200353215298,0.10199611214473564,0.34434741907555555,0.0948869927182543,-0.0627669339252165,-0.12938489905639874,-0.1595167985880214,-0.17447971289150963,-0.6701344164823151,0.14469332750198863,0.5420152805511131,-0.057613044076390015,-0.2019874695650496,0.47362176871926026,-0.39406508228782494,0.15778762328248228,-0.13073412185055794,0.2149423256787885,-0.1982043839967829,0.15370304610494376,0.1723153707339545,-0.11118985257600941
Direxion Daily 20 Year Plus Treasury Bull 3x Shares,Debt,Government/Agency-LT,,,,down,0.74,0.33,0.41,0.7764268628102646,-0.05934584539054261,-0.0957015966673403,-0.2577067394556529,0.09144094546009503,0.11641391488854921,-0.06877804801744145,-0.02395329365558057,-1.1393805936793235,0.28801460180757504,0.7661944368031557,-1.0647583475325813,0.18569414464770567,0.0857432747784319,0.47837565729272236,0.3896687647951656,0.1239467640242876,0.01608319608691407,0.7986074208768051,-0.408294519545692,-0.40774464857391374,0.2578136276264767,0.1418034718935997,-0.4707660167179634,0.578382325111004,-0.6106828467271722,-0.052034774355653485,0.31614598047615916,0.16183066357676243,-0.17398386081902315,0.5499858050841658,-0.08659375708141906,-0.32583976355379807
SPDR Portfolio Intermediate Term Treasury ETF,Debt,Govt/Agency-Inter Term,,5.706229726,5.023477259,down,0.63,0.33,0.3,0.8329085153973295,0.24856035904398133,-0.16293483736555517,-0.6518778279167184,0.1289451935149117,-0.002723914912420803,-0.4649326152534983,-0.34668949647011443,-0.6058867150288783,-0.3966457522723572,1.1187597393560622,-1.4158154547450206,-0.09338626395229947,0.3506495311616539,0.21643375235218143,0.18213720563733563,0.05776498191065384,-0.41974182951267686,-0.17042538390002468,-0.6546735640167489,0.20508802489524233,0.29488438548639606,0.26800580276338337,0.01813475911008228,0.7207001751178584,-0.6374995439358404,0.03277489603933402,0.057569336684338356,-0.07776465332012711,-0.1164185962673076,0.4230942022908247,-0.08091233499605752,0.12126445763191764
Invesco Preferred ETF,Debt,Corporate/Preferred,,6.41001738,0.001394583,down,0.41,0.33,0.08,0.18657426396982987,0.25854147389337806,0.03744054286537139,0.40856373101793064,0.5734489961401354,-0.37272968237683274,0.15916455572769125,-0.7116064110193433,-0.1217180107295297,-0.6284992791104504,0.35754445780126787,-1.4806731526844494,0.3756885465504094,0.6134666477286995,0.5425779171173359,-0.32851913461677884,0.1910304031267187,0.3090709669401547,-0.12149673235844831,-0.9869077809102476,0.547517387684757,-0.24946951775097756,0.20719723811149113,-0.0541787246444715,-0.025308972944728426,-0.10158251396408378,-0.33524852103853725,0.4322425332066448,-0.0016908011554678064,0.2186876200017562,0.07331178361149758,0.260257521904115,-0.3195272969024278
iShares 10+ Year Investment Grade Corporate Bond ETF,Debt,Corp/Pref-Inv Grade,,23.02763315,12.86986602,down,0.56,0.33,0.22,0.04874527450411421,0.2181337431962948,0.22383997610517178,-0.7409698020170636,0.6507933587397645,-0.3214371658752561,-0.34579983616465004,0.03681433307381637,-0.006896698464720678,0.031004391466210462,0.7351245095158622,-1.1773601720754574,-0.06604426927908541,-0.20335139348522682,0.9485023446550195,0.8465086723136415,0.22484273834341145,0.2085241495587275,0.05279204365227855,-0.49430824285603736,-0.17142213874636472,0.06849763367092211,0.273090003921045,-0.6211596149388521,0.3402303388068607,-0.12449828871291244,-0.25035951931851547,0.2064515370868663,-0.08850956297444751,-0.33670826285988636,0.4852859267787788,-0.00023638199052878665,-0.055243923512710215
ProShares UltraShort 20+ Year Treasury,Debt,Government/Agency-LT,,,,down,0.63,0.33,0.3,-0.6053498065138565,-0.03253636265325986,-0.1867817346610674,0.8052674726768149,-0.5412475600302328,0.052842963016470616,0.2979707488943678,0.16547233787041263,0.6513690190767474,0.059389250286358976,-0.9450180678927572,1.2978663152561343,-0.4297723147511081,0.4246495402313907,-0.4610863258112488,-0.10917300918065173,-0.5593596580927332,0.0022814249226681695,-0.4656333480613927,0.3655352419459932,0.19279824012217409,-0.19099575862576276,-0.16087151747983938,0.19032876166105359,-0.4866509930017116,0.46010764551506134,0.1445092530609279,-0.2731501596004019,-0.23110015306000195,0.14806910162750095,-0.642699299291393,0.13104592184035924,0.21113916067400784
Direxion Daily 20 Year Plus Treasury Bear 3x Shares,Debt,Government/Agency-LT,,,,down,0.67,0.33,0.34,-0.6558609085355738,0.04758072528253738,-0.0438875055273537,0.8575564369471915,-0.4898719673948716,0.007529514437232774,0.1993603617065432,0.2335730018319614,0.7133576321333216,0.04389078017907253,-0.8705480254668134,1.3151564721222373,-0.45060340828405654,0.032129202691886696,-0.8251254896597591,-0.07592100879505664,-0.2565242634462634,0.1855482642148888,-0.4111486115018028,0.38455098753878064,0.24832387448589496,-0.1919510703852393,-0.21105200285105977,0.26709435960051126,-0.4998577087645002,0.42195867772474255,0.05945772924335905,-0.19911641111811285,-0.18753030444171861,0.11577370349045803,-0.6528311430278066,0.12362570589532082,0.3015700490121534
SPDR S&P 500 ETF Trust,Equity,Growth&Income-Large Cap,Large,,,down,0.67,0.33,0.34,-0.012288569584016907,-0.008307489707283105,0.5096883025599978,-0.31767998910645234,-0.46706252719332125,-0.4150063531093648,0.2987719346265827,0.8546972270333917,-0.3406491656377476,0.3990345640690191,0.49168636177918223,-0.8113987266873385,0.8544580374619485,0.27996090299673754,-0.3872066549200208,-0.07918638642794999,-0.10886771303654623,0.4604643557838293,-0.06153128530837943,0.09092101693585666,0.2318772956074616,-0.24027932117143908,-0.07943839164426095,-0.4757773132772133,-0.006940976097161177,-0.04642939783222618,0.5268654787222619,-0.5323410640411548,0.32082218244094257,0.03702108063992942,0.11406485952426464,0.3704061798105971,-0.4609309652260092
SPDR Dow Jones Industrial Average ETF Trust,Equity,Growth&Income-Large Cap,Large,,,down,0.74,0.33,0.41,-0.16983410784182718,-0.05507548283939323,0.5127841167755826,-0.5976612117048712,-0.10464368665369386,-0.3912113207441895,0.4453162211181163,0.769991407435298,0.20706724974294546,0.39946376197082056,0.56185880368059,-1.1759644555996904,0.521333467430152,0.007016568776596593,0.08380285702036387,-0.017291761871587347,-0.28788922997514044,0.5983512000492192,0.018916991908052593,-0.08808422948061016,0.33053994639367074,-0.23846599767887172,-0.23625535947721016,-0.1652217655126657,-0.24606165392840398,0.04212174599199329,0.4854245352054217,-0.48433823131376597,0.2758718125030404,0.1573268834421182,-0.02297169528067565,0.3334859025311142,-0.37487755390391786
SPDR Portfolio S&P 500 ETF,Equity,Growth&Income-Large Cap,Large,,,down,0.59,0.33,0.26,0.027321213189248406,-0.29124132811309406,0.572491850284797,-0.2888440227685072,0.11710229544537756,-0.3068542358106284,-0.046384073705284065,0.563677402856283,-0.44976086896696177,0.1618422199013579,0.556246582187261,-1.1102259610427083,0.5619423275780765,0.06941181420199144,-0.5344190697811567,-0.21933017885868747,-0.02813490751733141,0.26914207396682205,0.21950818333695205,-0.04803327220088457,0.30501901387584135,-0.17759389620775204,-0.1439175095474096,-0.4429771630316085,0.06795102230263118,-0.19265813161699386,0.5502718191269927,-0.5087920038792842,0.23177349066744235,0.003958145135909215,0.38991846434814864,0.24580919445751417,-0.4102804495094601
SPDR Portfolio S&P 500 Growth ETF,Equity,Growth-Large Cap,Large,,,down,0.59,0.33,0.26,-0.07907652270992645,0.16318953833927577,0.03503671205669398,-0.3077678020250594,0.03826728523672191,-0.3680318498972521,0.16379800607673128,0.7694485659915272,-0.5423041312911274,0.04336215644413027,0.5953060937144338,-1.0641418134421434,0.40576821934816043,-0.053598517648941184,-0.3650849968727464,-0.1486996691255003,0.1227099096737774,0.1709075563145162,0.14495697350402348,-0.06656882223353944,0.1817613561558418,0.18139955745632644,-0.20683566305165493,-0.3096598926361608,-0.12374416479740623,-0.08420535401064948,0.20518128737811323,-0.24612062224487605,0.2837955982175349,-0.06354715606495122,0.22090804681799694,0.2678568922366442,-0.19683880720044583
SPDR Portfolio S&P 500 Value ETF,Equity,Value-Large Cap,Large,,,down,0.59,0.33,0.26,-0.018361674521995244,-0.03424322764019723,0.6494014751126764,-0.10423665990474358,-0.11163212975547368,0.12659385732653614,0.10539293778170472,0.3973934119724081,0.24598913024845528,0.06556464466366786,0.9501886786080427,-1.2855532608097728,0.3999819643364424,-0.09146822646439288,0.028805334447078064,0.12514557421788258,-0.5518037235541339,0.8642241049254435,-0.03536603651757114,-0.34118464149698685,0.20350264326065254,-0.1505184371768745,-0.21240328054620877,-0.13756127967314494,-0.25132348916027397,-0.1433321672740884,0.635308893915763,-0.48198637993774507,0.2558316155648862,0.31246541303446274,-0.006812620720286906,0.2659422727042558,-0.3506711409559066
SPDR S&P Biotech ETF,Equity,Health & Biotechnology,Small,,,down,0.56,0.33,0.22,-0.5170293996917875,0.21925370270779462,0.26589160437677856,0.21902202517300232,0.9960212926309826,-1.0138851369648463,0.007031805511535147,0.8060632537506608,-0.6891341322109004,-0.0024993050194729166,0.15319747408736095,0.3193818351203764,-0.16594144764435118,-0.18313864343832487,-0.19801282412835372,-0.3823556285198466,0.22550320268613477,0.041018883375314175,-0.24724634046568425,-0.027362898946750317,0.24843523869176293,0.1812305331847456,-0.2517802711609605,0.07817317360657998,0.20392851766681663,-0.10950828683628684,-0.13107305721774795,0.042057858155768846,-0.12855988657834294,-0.2595816974674365,0.2847371736801945,-0.051124890875189885,-0.0052875767203325276
SPDR S&P Regional Banking ETF,Equity,Financial Services,Small,,,down,0.59,0.33,0.26,-0.20917555595220205,-0.34732019129680614,0.5283127317251245,-0.08440366941875699,0.28446810948284534,-0.3625116463086901,-0.20961514241758133,0.14477437888665404,0.35990779481985347,0.6365819168283139,-0.6178734022495613,-0.12958273357612024,-0.18779479652012912,0.6670185552154422,-0.20626091625742934,-0.6189307363377808,-0.24999969452970353,0.3951476611149118,0.30032582270880465,-0.2272933573312872,-0.18618299163303034,-0.060926284986670305,0.18295481979805192,0.4053486747359468,-0.7189243919902563,0.19023091026274305,0.024119931318084122,-0.13865393881065952,0.0024265789099101394,0.26956435464175643,0.17297878253701368,0.5100662873676419,-0.38339027329530423
SPDR S&P Oil & Gas Exploration & Production ETF,Equity,Sector Fund-Energy,Small,,,down,0.44,0.33,0.11,0.34493229587340496,-0.37331485955893523,0.4495498582341918,-0.6785032759540066,-0.03470362915358994,-0.42689903420034475,0.04873851535521177,-0.3765824370787406,-0.31574829548157146,0.2673082083378243,0.37874532594242327,0.32007532998868543,0.8295694271515555,0.15105516936627494,-0.30190293212190966,-0.5545878402764556,-0.49034586943493286,0.046387485690718315,-0.6375038583892815,0.43401641199714347,0.3987545965814249,-0.4811069397640463,-0.02018254876004406,-0.002162567133994348,-0.5140494771912585,0.6000695447175382,-0.36908343419176726,0.15062519879100608,-0.597964343621795,0.5387110178760314,-0.23498493119233801,0.3050843007109322,-0.22698736492405408
SPDR S&P Metals & Mining ETF,Equity,Precious Metals,Small,,,down,0.59,0.33,0.26,-0.14832290992076663,-0.1092229891793113,1.0200557180053473,0.2710326348789092,-1.0389492362010744,-0.7326904258337933,0.6069315562603016,-0.24083736174623407,0.26570512903263976,0.17081757162637792,0.6164010857330993,-0.38602224572318034,0.8643658742303717,-0.4347521730835896,-0.49059107088744025,-0.3452897087377855,0.30748038000748257,0.26440908870892343,-0.13919034121303864,0.1431839826652903,0.0004745191339968247,-0.4115376514893207,0.4497663069741897,0.042650598325871626,-0.29551780153011653,0.40607270668135564,-0.07510660557580229,-0.12170439546911403,0.13711327294729153,0.1089392993442856,-0.1908217688853283,0.02091874110609954,0.06894802410969102
SPDR S&P Bank ETF,Equity,Financial Services,Small,,,down,0.59,0.33,0.26,-0.06157167714133331,-0.35887658484474444,0.7497590891192061,0.16875072163343713,-0.013887102645050707,-0.3550362823634188,-0.12297805841404899,0.2587121481815013,0.4242992799983793,0.3240168922291559,-0.38199757542098595,-0.0678307977199473,-0.2063878738421098,0.28709149413916935,-0.19316598087056117,-0.30649528461398906,-0.4013636492606894,0.7032344169658857,0.5301262761494606,-0.37737095628979844,-0.12388587738219876,0.14690834754654253,-0.0892810204119731,0.1792378452925435,-0.6473603871648659,0.19283819975516528,0.17392684428520194,-0.18815606900387394,0.015059668679856265,0.5049741233607743,0.013994000461492991,0.35005199364331663,-0.37736744404935935
SPDR S&P Homebuilders ETF,Equity,Sector Fund-Real Estate,Multi-Cap,,,down,0.52,0.33,0.19,-0.1766928421163295,0.028338461572620335,0.17454625079104305,-0.2981405700891507,0.6748533640968611,-0.34207519038385464,-0.1591518485507719,0.4420388297751713,-1.4764800787628958,0.3272456600522357,-0.1620121840909724,-0.41484846658181607,-0.21759252570851648,0.24816068707952268,-0.10525169147604559,-0.30750593372024976,-0.35277995041385807,0.03242794914354811,0.2620693375895602,-0.37006259280819953,0.2063786944827445,-0.03770849649487688,0.03635588681197621,0.2167515419937343,0.23660466379683204,-0.4280109043493645,0.3352114371687084,-0.3444743563461955,0.09480649430026193,-0.23061621049626577,0.24518802962926217,0.22131385054575795,-0.08205398843535648
SPDR S&P Insurance ETF,Equity,Financial Services,Small,,,down,0.56,0.33,0.22,-0.1191926848904007,-0.22398188510720157,0.14026853701526282,-0.47997530718970055,0.46781734609793313,-0.31829400042933703,0.09117154191212451,0.5480815172493251,0.31677149455120324,0.16535567435907836,-0.2696327235700342,-0.45179374124820726,-0.13590706203473124,0.37758962770036014,0.02941005298747743,-0.1488285807549689,-0.7551957428927946,0.050422751906853996,0.6031538527868584,0.20315669514608525,0.2837447132834662,-0.07475859025164261,-0.2315808855885261,0.024197175381527873,-0.2825313121195209,0.10167956026060908,0.1799520961233628,-0.30841676049113154,0.0016454495700313184,0.09551758808981603,0.19706545613883794,-0.05452915905463698,0.03124413235514254
SPDR S&P Retail ETF,Equity,Undefined Equity,Small,,,down,0.44,0.33,0.11,-0.08251568601778443,-0.1260792823817859,-0.007267957779038316,-0.028752808399020988,0.23337626470804046,-0.9230301518001902,0.27950418965605983,0.5265983802031374,-0.3759508174805229,0.3780737593538842,0.25781964323381035,-0.9429460970225051,-0.016213268936421773,0.8388603394403522,-0.5761461236603773,-0.5548517118595654,-0.29921034551570397,0.5591578771488669,0.6134786372428782,0.02175373758022711,0.3865067784391157,-0.07778129652746622,-0.34480538064000427,-0.02909189116443984,0.06921323469080225,0.1151330561375215,0.022431174286511375,-0.18957009927249172,-0.14043046766516792,-0.21590602209127044,0.19214132825550131,0.2009815746792849,-0.14705339890147842
SPDR Gold Shares,Commodity,Commodity,,,,down,0.52,0.33,0.19,-0.2524735901671346,0.0031500029663890502,-0.08548204337268055,0.4896017084205226,-0.5591500876066631,0.1447395972700003,-0.029508523924193994,-0.14145010157825388,-0.2050540185654682,0.026030484736426485,0.40887565411549226,-1.0144299090275675,0.4370465213703717,-0.31633074193247235,-0.019459553664174265,0.46161853515419843,-0.07081810301808494,0.07232856946587779,-0.4400045125455594,-0.2942081921220895,0.22417064757775956,-0.3787862012443853,0.6564221890901091,-0.28024865585694964,0.3918871290868089,-0.011322449797940722,-0.5632299814246707,0.22734961757054595,0.4447012642298373,-0.6103187928047817,0.28962497685954386,0.052895501658547346,0.23856811886382442
iShares Gold Trust,Commodity,Commodity,,,,down,0.56,0.33,0.22,-0.1995411634368972,-0.11036984058337956,-0.18343620623199886,0.5002625796602359,-0.577297270139793,-0.026783106000854824,0.15472491817941011,-0.03454957402676556,-0.2322697997710234,-0.010025405995091505,0.393105284151255,-0.966631367875935,0.36331286308223854,-0.3289482535177826,0.22989158210207158,0.34063819933623174,-0.2371796933514136,0.1412706544557863,-0.3373658628073969,-0.318719150668132,0.22508427300087516,-0.3571745450338313,0.6697955355872919,-0.31733244244335423,0.3843959751898647,0.04267730455245027,-0.5750659463711016,0.21722019437815096,0.27473966975153,-0.5239266016560822,0.2530454072339696,0.006072334697473095,0.28160667607207535
iShares Silver Trust,Commodity,Commodity,,,,down,0.56,0.33,0.22,-0.5478589445335311,0.1751292318399152,-0.07063488230830822,0.44679614358465075,-0.42715319256751133,-0.039027988190581134,0.5287431943001217,0.3208551988086348,-0.018828012840393135,0.002185403515071613,0.12205472910135705,-0.40805967853180214,-0.15229953168741206,-0.4338440994002679,-0.24846715288588875,-0.1049330986689322,-0.19445081928057084,0.29661429253340243,-0.4385234593612201,-0.38850244424407115,0.6294692168396775,-0.391808390738425,0.3856341874955482,-0.03433183700086324,0.146252247031129,-0.05555497772536488,-0.482497683987943,0.23531099591687396,0.7404049234169799,-0.17455129222842633,0.07103230650010682,-0.2509864626391359,0.4322705983233101
abrdn Physical Gold Shares ETF,Commodity,Commodity,,,,down,0.48,0.33,0.15,-0.1632804253952031,-0.18311233215290407,0.032674537330076865,0.45699472636006716,-0.5605002725719649,-0.11153367819411325,0.23773963292266645,0.1337368263679653,-0.20250917159502185,-0.03922567282960243,0.487377803694298,-1.0803630934541257,0.30559443001166353,-0.5577398280817395,0.4076355172876649,0.4945479828609459,-0.2764345844712431,0.2570868684698297,0.052042912679170765,-0.4170611168417011,0.24099831638720934,-0.14930025531583693,0.307844517466294,-0.4941059061517027,0.454372967019288,0.002379470268710986,-0.4546472814544215,0.13095787001796583,0.4215915109014038,-0.5388146481444145,0.2506790519914047,0.061411432305229566,0.1485771488700784
Invesco DB Commodity Index Tracking Fund,Commodity,Commodity,,,,down,0.74,0.33,0.41,-0.17226081659173254,-0.17508516607045055,0.4471488432680809,-0.17702214061206503,-0.993944461884389,-0.41146099627698013,0.45129211262949626,-0.09357226216144524,-0.06024359292058524,-0.10729382652003897,0.3316599316680814,0.3417701384047248,0.7963970142391004,0.5229168138055402,0.017522102790474677,-0.4750962480984399,-0.4810589490253392,0.49996510317868764,-1.2250919693508606,0.10373071096721656,-0.19168732055391302,-0.6705570231685514,0.36024105235982085,-0.17675938449977985,-0.3602272688490559,0.298166114234209,0.2732413957140665,-0.35092626176567476,0.31862212893694786,-0.2663696358246488,-0.4970290337887956,0.5636660122905234,-0.1952380371715959
United States Oil Fund LP,Commodity,Commodity,,,,down,0.67,0.33,0.34,-0.1964225654138386,-0.3459116748201111,0.5166443511744249,-0.4680767701110811,0.14013652970715876,-0.6900438843527883,0.3259005706273787,-0.17513236129644272,-0.010025609982152853,0.16523331365195337,0.17036575255553243,0.12725480912488704,0.856530235741691,0.5765279941748163,0.3793272661850674,-0.5919936787568688,-0.853524827858038,0.4271070230468838,-1.0024904263191685,0.32807146604823534,-0.512134880742998,-0.21162797521488128,0.35769744961923,-0.5759482525311368,-0.3857618705551035,0.60982547235869,-0.12190922116349191,-0.054078248455644656,0.1386856992637534,-0.28656888732564223,-0.32481466845862905,0.10401370801363405,0.10717301248254413
iShares S&P GSCI Commodity-Indexed Trust,Commodity,Commodity,,,,down,0.7,0.33,0.37,-0.0021974708871086604,-0.22775946393051136,0.4676697322010386,-0.3778936440897696,-0.3396764824311306,-0.7857710182803744,0.38575599634073454,-0.12566765234430288,-0.06392605334503833,-0.25953955886173785,0.16818429994537434,0.2805789559840966,1.4001052722245275,0.5588633091499987,0.014780012723529004,-0.48753200624003845,-0.5195491361698126,0.3584180362998765,-1.2445163642645976,0.16057763201011227,-0.04877092761759593,-0.5382440237012704,0.28061664717519097,-0.40203226136942277,-0.27164669422270465,0.3524087466928132,0.09511826549999663,-0.13677683935659055,0.15149264204900084,-0.27806186373684433,-0.2718623835044161,0.15948942419815254,-0.01417699637965552
United States Natural Gas Fund LP,Commodity,Commodity,,,,down,0.33,0.33,0.0,0.4083186729514611,-1.054693868999722,-0.19723866499053969,-0.22811565564855812,-0.5059953728863359,0.12610407813054372,0.2051920870834459,0.24525769176995152,0.49859364354248004,0.17587716446879142,0.2555315443799522,1.059914363866932,0.4094475188133201,0.13032178747206763,1.07640799427817,-0.5376977250929591,-0.06535761301825062,-0.02867522408727215,-0.025528396665833748,-0.5447722953044559,0.3757584915526505,-0.6078235201414234,-0.11357103452335991,-0.14987654065368863,0.027162829759365622,-0.16226550047038282,0.46570170554465645,-0.267494457884957,-0.06254848296096602,0.30672528549916966,-0.12667053942007753,-0.06846592089086405,-0.16699087500341442
ProShares Ultra Bloomberg Natural Gas,Commodity,Commodity,,,,down,0.26,0.33,-0.07,0.6719422934536711,-0.9116273553651468,-0.5027433955748235,-0.21075674863048371,-0.6930628467538953,0.039278883037980425,0.40506907555517935,-0.22846810625122407,0.4049049869906535,0.1285039312563249,0.671449691361958,0.80755014836123,0.11649774352639226,0.20833806436036667,0.8887914822794805,-0.2818671902514798,0.24669069677786265,-0.13812716211868528,-0.011343156434556164,-0.5917928167932357,0.19613472501297122,-0.5589230152844389,0.005246933762000521,-0.038053830537747,-0.08565766608924899,-0.10439057596479155,0.31384028862352364,-0.17009831682811913,0.02982788083340716,0.23696742730075257,-0.14215117291507023,-0.09241899293567253,0.03819665401739995
ProShares Ultra Silver,Commodity,Commodity,,,,down,0.56,0.33,0.22,-0.5669469583670196,-0.0034520187891532677,0.2368255905760148,0.29758732657676845,-0.5327137115632202,-0.20718666973706745,0.57044921896036,0.5900133851497851,-0.04423903181011713,0.2009120806499905,0.11758971770283898,-0.5197597263963372,0.14269919947195486,-0.26727874069130403,-0.35879149555251083,0.009593197862785894,-0.2707855194660915,0.3027964552349941,-0.4163532478660978,-0.3075141138255015,0.6100464965778346,-0.4199812722271044,0.3981205065894072,-0.030694831687218538,0.1689869924338664,-0.021146191603431994,-0.4001522840345226,0.14739246233734296,0.7664885628984427,-0.24883705693200195,0.15090108198266347,-0.25040684535288327,0.3994810470089849
Invesco DB Oil Fund,Commodity,Commodity,,,,down,0.67,0.33,0.34,-0.19476881488656897,-0.2318701245597197,0.28686730869221827,-0.1790149334363383,-0.5244712178658467,-0.6225105387896225,0.6573611211050242,-0.03413820144537599,-0.27698140182541037,0.23662609506637006,0.012032111392638005,-0.03364965938880101,0.6287131812989085,0.45049453152448526,0.07586442065273277,-0.4210659162152648,-0.7640379395535427,0.7813207445159274,-1.1818746654931729,0.2350476439355133,-0.2549113457579449,-0.34119267715028895,0.18356816325413308,-0.25255954639056133,-0.49803992737312514,0.5313656854861243,0.19287046279776626,-0.351422737187334,0.19455762612039054,-0.15086517671646105,-0.5046344777434755,0.4932669617636205,-0.1825477006236534
